snapshot_id,department_id,department_name,branch_id,snapshot_datetime,occupied_beds,total_beds,occupancy_rate
2898,18,General Medicine,3,2026-01-08 08:00:00,4,45,8.89
2899,1,Cardiology,1,2026-01-09 08:00:00,5,37,13.51
2900,2,Oncology,1,2026-01-09 08:00:00,10,20,50.0
2901,3,Orthopedics,1,2026-01-09 08:00:00,6,37,16.22
2902,4,Pediatrics,1,2026-01-09 08:00:00,7,30,23.33
2903,5,Emergency,1,2026-01-09 08:00:00,1,62,1.61
2904,6,General Medicine,1,2026-01-09 08:00:00,6,62,9.68
2905,7,Cardiology,2,2026-01-09 08:00:00,5,30,16.67
2906,8,Oncology,2,2026-01-09 08:00:00,9,16,56.25
2907,9,Orthopedics,2,2026-01-09 08:00:00,2,30,6.67
2908,10,Pediatrics,2,2026-01-09 08:00:00,3,24,12.5
2909,11,Emergency,2,2026-01-09 08:00:00,4,50,8.0
2910,12,General Medicine,2,2026-01-09 08:00:00,3,50,6.0
2911,13,Cardiology,3,2026-01-09 08:00:00,7,27,25.93
2912,14,Oncology,3,2026-01-09 08:00:00,10,14,71.43
2913,15,Orthopedics,3,2026-01-09 08:00:00,2,27,7.41
2914,16,Pediatrics,3,2026-01-09 08:00:00,3,21,14.29
2915,17,Emergency,3,2026-01-09 08:00:00,4,45,8.89
2916,18,General Medicine,3,2026-01-09 08:00:00,4,45,8.89
2917,1,Cardiology,1,2026-01-10 08:00:00,7,37,18.92
2918,2,Oncology,1,2026-01-10 08:00:00,8,20,40.0
2919,3,Orthopedics,1,2026-01-10 08:00:00,5,37,13.51
2920,4,Pediatrics,1,2026-01-10 08:00:00,6,30,20.0
2921,5,Emergency,1,2026-01-10 08:00:00,1,62,1.61
2922,6,General Medicine,1,2026-01-10 08:00:00,7,62,11.29
2923,7,Cardiology,2,2026-01-10 08:00:00,4,30,13.33
2924,8,Oncology,2,2026-01-10 08:00:00,9,16,56.25
2925,9,Orthopedics,2,2026-01-10 08:00:00,2,30,6.67
2926,10,Pediatrics,2,2026-01-10 08:00:00,5,24,20.83
2927,11,Emergency,2,2026-01-10 08:00:00,4,50,8.0
2928,12,General Medicine,2,2026-01-10 08:00:00,4,50,8.0
2929,13,Cardiology,3,2026-01-10 08:00:00,6,27,22.22
2930,14,Oncology,3,2026-01-10 08:00:00,8,14,57.14
2931,15,Orthopedics,3,2026-01-10 08:00:00,2,27,7.41
2932,16,Pediatrics,3,2026-01-10 08:00:00,4,21,19.05
2933,17,Emergency,3,2026-01-10 08:00:00,3,45,6.67
2934,18,General Medicine,3,2026-01-10 08:00:00,4,45,8.89
2935,1,Cardiology,1,2026-01-11 08:00:00,9,37,24.32
2936,2,Oncology,1,2026-01-11 08:00:00,7,20,35.0
2937,3,Orthopedics,1,2026-01-11 08:00:00,5,37,13.51
2938,4,Pediatrics,1,2026-01-11 08:00:00,4,30,13.33
2939,5,Emergency,1,2026-01-11 08:00:00,3,62,4.84
2940,6,General Medicine,1,2026-01-11 08:00:00,6,62,9.68
2941,7,Cardiology,2,2026-01-11 08:00:00,5,30,16.67
2942,8,Oncology,2,2026-01-11 08:00:00,8,16,50.0
2943,9,Orthopedics,2,2026-01-11 08:00:00,2,30,6.67
2944,10,Pediatrics,2,2026-01-11 08:00:00,5,24,20.83
2945,11,Emergency,2,2026-01-11 08:00:00,3,50,6.0
2946,12,General Medicine,2,2026-01-11 08:00:00,3,50,6.0
2947,13,Cardiology,3,2026-01-11 08:00:00,8,27,29.63
2948,14,Oncology,3,2026-01-11 08:00:00,8,14,57.14
2949,15,Orthopedics,3,2026-01-11 08:00:00,1,27,3.7
2950,16,Pediatrics,3,2026-01-11 08:00:00,3,21,14.29
2951,17,Emergency,3,2026-01-11 08:00:00,4,45,8.89
2952,18,General Medicine,3,2026-01-11 08:00:00,2,45,4.44
2953,1,Cardiology,1,2026-01-12 08:00:00,9,37,24.32
2954,2,Oncology,1,2026-01-12 08:00:00,8,20,40.0
2955,3,Orthopedics,1,2026-01-12 08:00:00,7,37,18.92
2956,4,Pediatrics,1,2026-01-12 08:00:00,4,30,13.33
2957,5,Emergency,1,2026-01-12 08:00:00,5,62,8.06
2958,6,General Medicine,1,2026-01-12 08:00:00,7,62,11.29
2959,7,Cardiology,2,2026-01-12 08:00:00,9,30,30.0
2960,8,Oncology,2,2026-01-12 08:00:00,7,16,43.75
2961,9,Orthopedics,2,2026-01-12 08:00:00,1,30,3.33
2962,10,Pediatrics,2,2026-01-12 08:00:00,4,24,16.67
2963,11,Emergency,2,2026-01-12 08:00:00,2,50,4.0
2964,12,General Medicine,2,2026-01-12 08:00:00,2,50,4.0
2965,13,Cardiology,3,2026-01-12 08:00:00,8,27,29.63
2966,14,Oncology,3,2026-01-12 08:00:00,5,14,35.71
2967,15,Orthopedics,3,2026-01-12 08:00:00,1,27,3.7
2968,16,Pediatrics,3,2026-01-12 08:00:00,4,21,19.05
2969,17,Emergency,3,2026-01-12 08:00:00,4,45,8.89
2970,18,General Medicine,3,2026-01-12 08:00:00,2,45,4.44
2971,1,Cardiology,1,2026-01-13 08:00:00,7,37,18.92
2972,2,Oncology,1,2026-01-13 08:00:00,7,20,35.0
2973,3,Orthopedics,1,2026-01-13 08:00:00,8,37,21.62
2974,4,Pediatrics,1,2026-01-13 08:00:00,3,30,10.0
2975,5,Emergency,1,2026-01-13 08:00:00,5,62,8.06
2976,6,General Medicine,1,2026-01-13 08:00:00,4,62,6.45
2977,7,Cardiology,2,2026-01-13 08:00:00,9,30,30.0
2978,8,Oncology,2,2026-01-13 08:00:00,6,16,37.5
2979,9,Orthopedics,2,2026-01-13 08:00:00,4,30,13.33
2980,10,Pediatrics,2,2026-01-13 08:00:00,4,24,16.67
2981,11,Emergency,2,2026-01-13 08:00:00,2,50,4.0
2982,12,General Medicine,2,2026-01-13 08:00:00,1,50,2.0
2983,13,Cardiology,3,2026-01-13 08:00:00,8,27,29.63
2984,14,Oncology,3,2026-01-13 08:00:00,4,14,28.57
2985,15,Orthopedics,3,2026-01-13 08:00:00,0,27,0.0
2986,16,Pediatrics,3,2026-01-13 08:00:00,4,21,19.05
2987,17,Emergency,3,2026-01-13 08:00:00,5,45,11.11
2988,18,General Medicine,3,2026-01-13 08:00:00,4,45,8.89
2989,1,Cardiology,1,2026-01-14 08:00:00,8,37,21.62
2990,2,Oncology,1,2026-01-14 08:00:00,8,20,40.0
2991,3,Orthopedics,1,2026-01-14 08:00:00,8,37,21.62
2992,4,Pediatrics,1,2026-01-14 08:00:00,3,30,10.0
2993,5,Emergency,1,2026-01-14 08:00:00,5,62,8.06
2994,6,General Medicine,1,2026-01-14 08:00:00,3,62,4.84
2995,7,Cardiology,2,2026-01-14 08:00:00,9,30,30.0
2996,8,Oncology,2,2026-01-14 08:00:00,7,16,43.75
2997,9,Orthopedics,2,2026-01-14 08:00:00,4,30,13.33
2998,10,Pediatrics,2,2026-01-14 08:00:00,5,24,20.83
2999,11,Emergency,2,2026-01-14 08:00:00,4,50,8.0
3000,12,General Medicine,2,2026-01-14 08:00:00,0,50,0.0
3001,13,Cardiology,3,2026-01-14 08:00:00,7,27,25.93
3002,14,Oncology,3,2026-01-14 08:00:00,6,14,42.86
3003,15,Orthopedics,3,2026-01-14 08:00:00,0,27,0.0
3004,16,Pediatrics,3,2026-01-14 08:00:00,5,21,23.81
3005,17,Emergency,3,2026-01-14 08:00:00,6,45,13.33
3006,18,General Medicine,3,2026-01-14 08:00:00,5,45,11.11
3007,1,Cardiology,1,2026-01-15 08:00:00,11,37,29.73
3008,2,Oncology,1,2026-01-15 08:00:00,8,20,40.0
3009,3,Orthopedics,1,2026-01-15 08:00:00,6,37,16.22
3010,4,Pediatrics,1,2026-01-15 08:00:00,4,30,13.33
3011,5,Emergency,1,2026-01-15 08:00:00,4,62,6.45
3012,6,General Medicine,1,2026-01-15 08:00:00,2,62,3.23
3013,7,Cardiology,2,2026-01-15 08:00:00,9,30,30.0
3014,8,Oncology,2,2026-01-15 08:00:00,6,16,37.5
3015,9,Orthopedics,2,2026-01-15 08:00:00,4,30,13.33
3016,10,Pediatrics,2,2026-01-15 08:00:00,4,24,16.67
3017,11,Emergency,2,2026-01-15 08:00:00,4,50,8.0
3018,12,General Medicine,2,2026-01-15 08:00:00,1,50,2.0
3019,13,Cardiology,3,2026-01-15 08:00:00,7,27,25.93
3020,14,Oncology,3,2026-01-15 08:00:00,6,14,42.86
3021,15,Orthopedics,3,2026-01-15 08:00:00,0,27,0.0
3022,16,Pediatrics,3,2026-01-15 08:00:00,3,21,14.29
3023,17,Emergency,3,2026-01-15 08:00:00,4,45,8.89
3024,18,General Medicine,3,2026-01-15 08:00:00,4,45,8.89
3025,1,Cardiology,1,2026-01-16 08:00:00,10,37,27.03
3026,2,Oncology,1,2026-01-16 08:00:00,8,20,40.0
3027,3,Orthopedics,1,2026-01-16 08:00:00,3,37,8.11
3028,4,Pediatrics,1,2026-01-16 08:00:00,6,30,20.0
3029,5,Emergency,1,2026-01-16 08:00:00,4,62,6.45
3030,6,General Medicine,1,2026-01-16 08:00:00,2,62,3.23
3031,7,Cardiology,2,2026-01-16 08:00:00,6,30,20.0
3032,8,Oncology,2,2026-01-16 08:00:00,7,16,43.75
3033,9,Orthopedics,2,2026-01-16 08:00:00,3,30,10.0
3034,10,Pediatrics,2,2026-01-16 08:00:00,5,24,20.83
3035,11,Emergency,2,2026-01-16 08:00:00,2,50,4.0
3036,12,General Medicine,2,2026-01-16 08:00:00,2,50,4.0
3037,13,Cardiology,3,2026-01-16 08:00:00,6,27,22.22
3038,14,Oncology,3,2026-01-16 08:00:00,10,14,71.43
3039,15,Orthopedics,3,2026-01-16 08:00:00,0,27,0.0
3040,16,Pediatrics,3,2026-01-16 08:00:00,4,21,19.05
3041,17,Emergency,3,2026-01-16 08:00:00,3,45,6.67
3042,18,General Medicine,3,2026-01-16 08:00:00,3,45,6.67
3043,1,Cardiology,1,2026-01-17 08:00:00,8,37,21.62
3044,2,Oncology,1,2026-01-17 08:00:00,8,20,40.0
3045,3,Orthopedics,1,2026-01-17 08:00:00,3,37,8.11
3046,4,Pediatrics,1,2026-01-17 08:00:00,7,30,23.33
3047,5,Emergency,1,2026-01-17 08:00:00,3,62,4.84
3048,6,General Medicine,1,2026-01-17 08:00:00,2,62,3.23
3049,7,Cardiology,2,2026-01-17 08:00:00,4,30,13.33
3050,8,Oncology,2,2026-01-17 08:00:00,7,16,43.75
3051,9,Orthopedics,2,2026-01-17 08:00:00,2,30,6.67
3052,10,Pediatrics,2,2026-01-17 08:00:00,7,24,29.17
3053,11,Emergency,2,2026-01-17 08:00:00,2,50,4.0
3054,12,General Medicine,2,2026-01-17 08:00:00,2,50,4.0
3055,13,Cardiology,3,2026-01-17 08:00:00,3,27,11.11
3056,14,Oncology,3,2026-01-17 08:00:00,11,14,78.57
3057,15,Orthopedics,3,2026-01-17 08:00:00,0,27,0.0
3058,16,Pediatrics,3,2026-01-17 08:00:00,5,21,23.81
3059,17,Emergency,3,2026-01-17 08:00:00,3,45,6.67
3060,18,General Medicine,3,2026-01-17 08:00:00,3,45,6.67
3061,1,Cardiology,1,2026-01-18 08:00:00,8,37,21.62
3062,2,Oncology,1,2026-01-18 08:00:00,7,20,35.0
3063,3,Orthopedics,1,2026-01-18 08:00:00,2,37,5.41
3064,4,Pediatrics,1,2026-01-18 08:00:00,8,30,26.67
3065,5,Emergency,1,2026-01-18 08:00:00,2,62,3.23
3066,6,General Medicine,1,2026-01-18 08:00:00,2,62,3.23
3067,7,Cardiology,2,2026-01-18 08:00:00,5,30,16.67
3068,8,Oncology,2,2026-01-18 08:00:00,6,16,37.5
3069,9,Orthopedics,2,2026-01-18 08:00:00,2,30,6.67
3070,10,Pediatrics,2,2026-01-18 08:00:00,8,24,33.33
3071,11,Emergency,2,2026-01-18 08:00:00,2,50,4.0
3072,12,General Medicine,2,2026-01-18 08:00:00,2,50,4.0
3073,13,Cardiology,3,2026-01-18 08:00:00,5,27,18.52
3074,14,Oncology,3,2026-01-18 08:00:00,11,14,78.57
3075,15,Orthopedics,3,2026-01-18 08:00:00,0,27,0.0
3076,16,Pediatrics,3,2026-01-18 08:00:00,5,21,23.81
3077,17,Emergency,3,2026-01-18 08:00:00,0,45,0.0
3078,18,General Medicine,3,2026-01-18 08:00:00,3,45,6.67
3079,1,Cardiology,1,2026-01-19 08:00:00,11,37,29.73
3080,2,Oncology,1,2026-01-19 08:00:00,8,20,40.0
3081,3,Orthopedics,1,2026-01-19 08:00:00,1,37,2.7
3082,4,Pediatrics,1,2026-01-19 08:00:00,7,30,23.33
3083,5,Emergency,1,2026-01-19 08:00:00,2,62,3.23
3084,6,General Medicine,1,2026-01-19 08:00:00,3,62,4.84
3085,7,Cardiology,2,2026-01-19 08:00:00,4,30,13.33
3086,8,Oncology,2,2026-01-19 08:00:00,7,16,43.75
3087,9,Orthopedics,2,2026-01-19 08:00:00,0,30,0.0
3088,10,Pediatrics,2,2026-01-19 08:00:00,8,24,33.33
3089,11,Emergency,2,2026-01-19 08:00:00,4,50,8.0
3090,12,General Medicine,2,2026-01-19 08:00:00,1,50,2.0
3091,13,Cardiology,3,2026-01-19 08:00:00,6,27,22.22
3092,14,Oncology,3,2026-01-19 08:00:00,11,14,78.57
3093,15,Orthopedics,3,2026-01-19 08:00:00,0,27,0.0
3094,16,Pediatrics,3,2026-01-19 08:00:00,5,21,23.81
3095,17,Emergency,3,2026-01-19 08:00:00,0,45,0.0
3096,18,General Medicine,3,2026-01-19 08:00:00,4,45,8.89
3097,1,Cardiology,1,2026-01-20 08:00:00,10,37,27.03
3098,2,Oncology,1,2026-01-20 08:00:00,8,20,40.0
3099,3,Orthopedics,1,2026-01-20 08:00:00,2,37,5.41
3100,4,Pediatrics,1,2026-01-20 08:00:00,6,30,20.0
3101,5,Emergency,1,2026-01-20 08:00:00,2,62,3.23
3102,6,General Medicine,1,2026-01-20 08:00:00,4,62,6.45
3103,7,Cardiology,2,2026-01-20 08:00:00,5,30,16.67
3104,8,Oncology,2,2026-01-20 08:00:00,7,16,43.75
3105,9,Orthopedics,2,2026-01-20 08:00:00,3,30,10.0
3106,10,Pediatrics,2,2026-01-20 08:00:00,6,24,25.0
3107,11,Emergency,2,2026-01-20 08:00:00,5,50,10.0
3108,12,General Medicine,2,2026-01-20 08:00:00,2,50,4.0
3109,13,Cardiology,3,2026-01-20 08:00:00,5,27,18.52
3110,14,Oncology,3,2026-01-20 08:00:00,10,14,71.43
3111,15,Orthopedics,3,2026-01-20 08:00:00,0,27,0.0
3112,16,Pediatrics,3,2026-01-20 08:00:00,4,21,19.05
3113,17,Emergency,3,2026-01-20 08:00:00,2,45,4.44
3114,18,General Medicine,3,2026-01-20 08:00:00,3,45,6.67
3115,1,Cardiology,1,2026-01-21 08:00:00,10,37,27.03
3116,2,Oncology,1,2026-01-21 08:00:00,8,20,40.0
3117,3,Orthopedics,1,2026-01-21 08:00:00,2,37,5.41
3118,4,Pediatrics,1,2026-01-21 08:00:00,5,30,16.67
3119,5,Emergency,1,2026-01-21 08:00:00,1,62,1.61
3120,6,General Medicine,1,2026-01-21 08:00:00,4,62,6.45
3121,7,Cardiology,2,2026-01-21 08:00:00,5,30,16.67
3122,8,Oncology,2,2026-01-21 08:00:00,8,16,50.0
3123,9,Orthopedics,2,2026-01-21 08:00:00,3,30,10.0
3124,10,Pediatrics,2,2026-01-21 08:00:00,2,24,8.33
3125,11,Emergency,2,2026-01-21 08:00:00,4,50,8.0
3126,12,General Medicine,2,2026-01-21 08:00:00,2,50,4.0
3127,13,Cardiology,3,2026-01-21 08:00:00,10,27,37.04
3128,14,Oncology,3,2026-01-21 08:00:00,10,14,71.43
3129,15,Orthopedics,3,2026-01-21 08:00:00,2,27,7.41
3130,16,Pediatrics,3,2026-01-21 08:00:00,5,21,23.81
3131,17,Emergency,3,2026-01-21 08:00:00,3,45,6.67
3132,18,General Medicine,3,2026-01-21 08:00:00,3,45,6.67
3133,1,Cardiology,1,2026-01-22 08:00:00,8,37,21.62
3134,2,Oncology,1,2026-01-22 08:00:00,7,20,35.0
3135,3,Orthopedics,1,2026-01-22 08:00:00,2,37,5.41
3136,4,Pediatrics,1,2026-01-22 08:00:00,5,30,16.67
3137,5,Emergency,1,2026-01-22 08:00:00,2,62,3.23
3138,6,General Medicine,1,2026-01-22 08:00:00,6,62,9.68
3139,7,Cardiology,2,2026-01-22 08:00:00,7,30,23.33
3140,8,Oncology,2,2026-01-22 08:00:00,8,16,50.0
3141,9,Orthopedics,2,2026-01-22 08:00:00,3,30,10.0
3142,10,Pediatrics,2,2026-01-22 08:00:00,2,24,8.33
3143,11,Emergency,2,2026-01-22 08:00:00,3,50,6.0
3144,12,General Medicine,2,2026-01-22 08:00:00,2,50,4.0
3145,13,Cardiology,3,2026-01-22 08:00:00,12,27,44.44
3146,14,Oncology,3,2026-01-22 08:00:00,9,14,64.29
3147,15,Orthopedics,3,2026-01-22 08:00:00,4,27,14.81
3148,16,Pediatrics,3,2026-01-22 08:00:00,4,21,19.05
3149,17,Emergency,3,2026-01-22 08:00:00,3,45,6.67
3150,18,General Medicine,3,2026-01-22 08:00:00,3,45,6.67
3151,1,Cardiology,1,2026-01-23 08:00:00,5,37,13.51
3152,2,Oncology,1,2026-01-23 08:00:00,8,20,40.0
3153,3,Orthopedics,1,2026-01-23 08:00:00,0,37,0.0
3154,4,Pediatrics,1,2026-01-23 08:00:00,3,30,10.0
3155,5,Emergency,1,2026-01-23 08:00:00,3,62,4.84
3156,6,General Medicine,1,2026-01-23 08:00:00,9,62,14.52
3157,7,Cardiology,2,2026-01-23 08:00:00,7,30,23.33
3158,8,Oncology,2,2026-01-23 08:00:00,11,16,68.75
3159,9,Orthopedics,2,2026-01-23 08:00:00,2,30,6.67
3160,10,Pediatrics,2,2026-01-23 08:00:00,1,24,4.17
3161,11,Emergency,2,2026-01-23 08:00:00,6,50,12.0
3162,12,General Medicine,2,2026-01-23 08:00:00,2,50,4.0
3163,13,Cardiology,3,2026-01-23 08:00:00,13,27,48.15
3164,14,Oncology,3,2026-01-23 08:00:00,9,14,64.29
3165,15,Orthopedics,3,2026-01-23 08:00:00,4,27,14.81
3166,16,Pediatrics,3,2026-01-23 08:00:00,4,21,19.05
3167,17,Emergency,3,2026-01-23 08:00:00,3,45,6.67
3168,18,General Medicine,3,2026-01-23 08:00:00,2,45,4.44
3169,1,Cardiology,1,2026-01-24 08:00:00,4,37,10.81
3170,2,Oncology,1,2026-01-24 08:00:00,8,20,40.0
3171,3,Orthopedics,1,2026-01-24 08:00:00,0,37,0.0
3172,4,Pediatrics,1,2026-01-24 08:00:00,3,30,10.0
3173,5,Emergency,1,2026-01-24 08:00:00,2,62,3.23
3174,6,General Medicine,1,2026-01-24 08:00:00,8,62,12.9
3175,7,Cardiology,2,2026-01-24 08:00:00,9,30,30.0
3176,8,Oncology,2,2026-01-24 08:00:00,12,16,75.0
3177,9,Orthopedics,2,2026-01-24 08:00:00,2,30,6.67
3178,10,Pediatrics,2,2026-01-24 08:00:00,2,24,8.33
3179,11,Emergency,2,2026-01-24 08:00:00,5,50,10.0
3180,12,General Medicine,2,2026-01-24 08:00:00,3,50,6.0
3181,13,Cardiology,3,2026-01-24 08:00:00,14,27,51.85
3182,14,Oncology,3,2026-01-24 08:00:00,9,14,64.29
3183,15,Orthopedics,3,2026-01-24 08:00:00,3,27,11.11
3184,16,Pediatrics,3,2026-01-24 08:00:00,2,21,9.52
3185,17,Emergency,3,2026-01-24 08:00:00,2,45,4.44
3186,18,General Medicine,3,2026-01-24 08:00:00,2,45,4.44
3187,1,Cardiology,1,2026-01-25 08:00:00,5,37,13.51
3188,2,Oncology,1,2026-01-25 08:00:00,8,20,40.0
3189,3,Orthopedics,1,2026-01-25 08:00:00,1,37,2.7
3190,4,Pediatrics,1,2026-01-25 08:00:00,4,30,13.33
3191,5,Emergency,1,2026-01-25 08:00:00,2,62,3.23
3192,6,General Medicine,1,2026-01-25 08:00:00,9,62,14.52
3193,7,Cardiology,2,2026-01-25 08:00:00,10,30,33.33
3194,8,Oncology,2,2026-01-25 08:00:00,13,16,81.25
3195,9,Orthopedics,2,2026-01-25 08:00:00,2,30,6.67
3196,10,Pediatrics,2,2026-01-25 08:00:00,1,24,4.17
3197,11,Emergency,2,2026-01-25 08:00:00,6,50,12.0
3198,12,General Medicine,2,2026-01-25 08:00:00,3,50,6.0
3199,13,Cardiology,3,2026-01-25 08:00:00,13,27,48.15
3200,14,Oncology,3,2026-01-25 08:00:00,9,14,64.29
3201,15,Orthopedics,3,2026-01-25 08:00:00,4,27,14.81
3202,16,Pediatrics,3,2026-01-25 08:00:00,4,21,19.05
3203,17,Emergency,3,2026-01-25 08:00:00,1,45,2.22
3204,18,General Medicine,3,2026-01-25 08:00:00,3,45,6.67
3205,1,Cardiology,1,2026-01-26 08:00:00,6,37,16.22
3206,2,Oncology,1,2026-01-26 08:00:00,9,20,45.0
3207,3,Orthopedics,1,2026-01-26 08:00:00,1,37,2.7
3208,4,Pediatrics,1,2026-01-26 08:00:00,8,30,26.67
3209,5,Emergency,1,2026-01-26 08:00:00,0,62,0.0
3210,6,General Medicine,1,2026-01-26 08:00:00,11,62,17.74
3211,7,Cardiology,2,2026-01-26 08:00:00,10,30,33.33
3212,8,Oncology,2,2026-01-26 08:00:00,13,16,81.25
3213,9,Orthopedics,2,2026-01-26 08:00:00,1,30,3.33
3214,10,Pediatrics,2,2026-01-26 08:00:00,2,24,8.33
3215,11,Emergency,2,2026-01-26 08:00:00,6,50,12.0
3216,12,General Medicine,2,2026-01-26 08:00:00,3,50,6.0
3217,13,Cardiology,3,2026-01-26 08:00:00,14,27,51.85
3218,14,Oncology,3,2026-01-26 08:00:00,10,14,71.43
3219,15,Orthopedics,3,2026-01-26 08:00:00,5,27,18.52
3220,16,Pediatrics,3,2026-01-26 08:00:00,5,21,23.81
3221,17,Emergency,3,2026-01-26 08:00:00,1,45,2.22
3222,18,General Medicine,3,2026-01-26 08:00:00,3,45,6.67
3223,1,Cardiology,1,2026-01-27 08:00:00,5,37,13.51
3224,2,Oncology,1,2026-01-27 08:00:00,8,20,40.0
3225,3,Orthopedics,1,2026-01-27 08:00:00,2,37,5.41
3226,4,Pediatrics,1,2026-01-27 08:00:00,7,30,23.33
3227,5,Emergency,1,2026-01-27 08:00:00,1,62,1.61
3228,6,General Medicine,1,2026-01-27 08:00:00,8,62,12.9
3229,7,Cardiology,2,2026-01-27 08:00:00,11,30,36.67
3230,8,Oncology,2,2026-01-27 08:00:00,15,16,93.75
3231,9,Orthopedics,2,2026-01-27 08:00:00,2,30,6.67
3232,10,Pediatrics,2,2026-01-27 08:00:00,2,24,8.33
3233,11,Emergency,2,2026-01-27 08:00:00,3,50,6.0
3234,12,General Medicine,2,2026-01-27 08:00:00,1,50,2.0
3235,13,Cardiology,3,2026-01-27 08:00:00,10,27,37.04
3236,14,Oncology,3,2026-01-27 08:00:00,6,14,42.86
3237,15,Orthopedics,3,2026-01-27 08:00:00,6,27,22.22
3238,16,Pediatrics,3,2026-01-27 08:00:00,2,21,9.52
3239,17,Emergency,3,2026-01-27 08:00:00,2,45,4.44
3240,18,General Medicine,3,2026-01-27 08:00:00,4,45,8.89
3241,1,Cardiology,1,2026-01-28 08:00:00,7,37,18.92
3242,2,Oncology,1,2026-01-28 08:00:00,8,20,40.0
3243,3,Orthopedics,1,2026-01-28 08:00:00,3,37,8.11
3244,4,Pediatrics,1,2026-01-28 08:00:00,5,30,16.67
3245,5,Emergency,1,2026-01-28 08:00:00,1,62,1.61
3246,6,General Medicine,1,2026-01-28 08:00:00,7,62,11.29
3247,7,Cardiology,2,2026-01-28 08:00:00,8,30,26.67
3248,8,Oncology,2,2026-01-28 08:00:00,12,16,75.0
3249,9,Orthopedics,2,2026-01-28 08:00:00,2,30,6.67
3250,10,Pediatrics,2,2026-01-28 08:00:00,1,24,4.17
3251,11,Emergency,2,2026-01-28 08:00:00,3,50,6.0
3252,12,General Medicine,2,2026-01-28 08:00:00,0,50,0.0
3253,13,Cardiology,3,2026-01-28 08:00:00,9,27,33.33
3254,14,Oncology,3,2026-01-28 08:00:00,4,14,28.57
3255,15,Orthopedics,3,2026-01-28 08:00:00,5,27,18.52
3256,16,Pediatrics,3,2026-01-28 08:00:00,2,21,9.52
3257,17,Emergency,3,2026-01-28 08:00:00,1,45,2.22
3258,18,General Medicine,3,2026-01-28 08:00:00,4,45,8.89
3259,1,Cardiology,1,2026-01-29 08:00:00,8,37,21.62
3260,2,Oncology,1,2026-01-29 08:00:00,11,20,55.0
3261,3,Orthopedics,1,2026-01-29 08:00:00,3,37,8.11
3262,4,Pediatrics,1,2026-01-29 08:00:00,5,30,16.67
3263,5,Emergency,1,2026-01-29 08:00:00,3,62,4.84
3264,6,General Medicine,1,2026-01-29 08:00:00,7,62,11.29
3265,7,Cardiology,2,2026-01-29 08:00:00,9,30,30.0
3266,8,Oncology,2,2026-01-29 08:00:00,12,16,75.0
3267,9,Orthopedics,2,2026-01-29 08:00:00,3,30,10.0
3268,10,Pediatrics,2,2026-01-29 08:00:00,2,24,8.33
3269,11,Emergency,2,2026-01-29 08:00:00,2,50,4.0
3270,12,General Medicine,2,2026-01-29 08:00:00,0,50,0.0
3271,13,Cardiology,3,2026-01-29 08:00:00,7,27,25.93
3272,14,Oncology,3,2026-01-29 08:00:00,4,14,28.57
3273,15,Orthopedics,3,2026-01-29 08:00:00,4,27,14.81
3274,16,Pediatrics,3,2026-01-29 08:00:00,3,21,14.29
3275,17,Emergency,3,2026-01-29 08:00:00,0,45,0.0
3276,18,General Medicine,3,2026-01-29 08:00:00,3,45,6.67
3277,1,Cardiology,1,2026-01-30 08:00:00,11,37,29.73
3278,2,Oncology,1,2026-01-30 08:00:00,12,20,60.0
3279,3,Orthopedics,1,2026-01-30 08:00:00,2,37,5.41
3280,4,Pediatrics,1,2026-01-30 08:00:00,7,30,23.33
3281,5,Emergency,1,2026-01-30 08:00:00,3,62,4.84
3282,6,General Medicine,1,2026-01-30 08:00:00,5,62,8.06
3283,7,Cardiology,2,2026-01-30 08:00:00,9,30,30.0
3284,8,Oncology,2,2026-01-30 08:00:00,11,16,68.75
3285,9,Orthopedics,2,2026-01-30 08:00:00,5,30,16.67
3286,10,Pediatrics,2,2026-01-30 08:00:00,2,24,8.33
3287,11,Emergency,2,2026-01-30 08:00:00,3,50,6.0
3288,12,General Medicine,2,2026-01-30 08:00:00,1,50,2.0
3289,13,Cardiology,3,2026-01-30 08:00:00,8,27,29.63
3290,14,Oncology,3,2026-01-30 08:00:00,4,14,28.57
3291,15,Orthopedics,3,2026-01-30 08:00:00,3,27,11.11
3292,16,Pediatrics,3,2026-01-30 08:00:00,5,21,23.81
3293,17,Emergency,3,2026-01-30 08:00:00,1,45,2.22
3294,18,General Medicine,3,2026-01-30 08:00:00,3,45,6.67
3295,1,Cardiology,1,2026-01-31 08:00:00,14,37,37.84
3296,2,Oncology,1,2026-01-31 08:00:00,12,20,60.0
3297,3,Orthopedics,1,2026-01-31 08:00:00,2,37,5.41
3298,4,Pediatrics,1,2026-01-31 08:00:00,6,30,20.0
3299,5,Emergency,1,2026-01-31 08:00:00,3,62,4.84
3300,6,General Medicine,1,2026-01-31 08:00:00,4,62,6.45
3301,7,Cardiology,2,2026-01-31 08:00:00,11,30,36.67
3302,8,Oncology,2,2026-01-31 08:00:00,12,16,75.0
3303,9,Orthopedics,2,2026-01-31 08:00:00,4,30,13.33
3304,10,Pediatrics,2,2026-01-31 08:00:00,2,24,8.33
3305,11,Emergency,2,2026-01-31 08:00:00,2,50,4.0
3306,12,General Medicine,2,2026-01-31 08:00:00,3,50,6.0
3307,13,Cardiology,3,2026-01-31 08:00:00,7,27,25.93
